config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,n_reps,reduced_repetitions,censored,budget_limited,wall_median_s,wall_iqr_s,wall_p90_s,wall_ci_lo_s,wall_ci_hi_s,wall_ci_rel_half_width,cpu_median_s,cpu_iqr_s,cpu_p90_s,peak_rss_bytes,legal_blocks_total,legal_blocks_times_skills,trace_occurrences,forward_states,forward_total_reductions,role_relation_density,role_mean_predecessors,loadavg_before_1m,loadavg_after_1m,speed_probe_median_s,speed_normalised_wall_median_s
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000253333,0.000010771,0.000264608,0.000251208,0.000261875,0.021053,0.000252000,0.000010000,0.000264400,128401408,6640,66400,768,7680,141600,0.247368,4.7000,2.08,1.99,0.017211,0.000253479
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.021412209,0.000177042,0.021620742,0.021312875,0.021460148,0.003439,0.021411000,0.000174000,0.021615200,161652736,6640,66400,768,7680,141600,0.247368,4.7000,2.03,2.09,0.017229,0.021402034
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.299635083,0.002565687,0.301293950,0.297876375,0.300189893,0.003861,0.299628000,0.002566000,0.301280200,161652736,6640,66400,768,7680,141600,0.247368,4.7000,2.03,2.09,0.017229,0.299492693
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.021495792,0.000342292,0.021698575,0.021260792,0.021589792,0.007653,0.021496000,0.000343000,0.021695000,165826560,6640,66400,768,7680,141600,0.247368,4.7000,2.09,2.08,0.017223,0.021492906
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.302090375,0.001803146,0.304109558,0.301488417,0.302545667,0.001750,0.302087000,0.001757500,0.303818800,165826560,6640,66400,768,7680,141600,0.247368,4.7000,2.09,2.08,0.017223,0.302049815
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.006816041,0.000106292,0.006915625,0.006780750,0.006905750,0.009170,0.006815000,0.000106500,0.006914800,135835648,6640,66400,768,7680,141600,0.247368,4.7000,1.99,1.99,0.017238,0.006809426
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.010578500,0.000069876,0.010685400,0.010534500,0.010589750,0.002611,0.010578000,0.000070000,0.010679200,135835648,6640,66400,768,7680,141600,0.247368,4.7000,1.99,1.99,0.017238,0.010568233
J/N16_J48_K10_A20_D12_full_s20260822,J,J_48,16,48,10,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.003880000,0.000030166,0.003893008,0.003858125,0.003886166,0.003614,0.003880000,0.000030000,0.003892600,135835648,6640,66400,768,7680,141600,0.247368,4.7000,1.99,1.99,0.017238,0.003876234
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,build,quiet,20260822,emission_build,5,1,0,0,4.117154292,0.014587750,4.125735400,4.087532667,4.127934750,0.004907,4.116894000,0.010584000,4.123772600,1047064576,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.32,1.51,0.017233,4.114232564
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,7,1,0,0,0.000256334,0.000015604,0.000290708,0.000244083,0.000268208,0.047058,0.000255000,0.000017000,0.000290400,1047064576,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.32,1.51,0.017233,0.000256152
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,cond,quiet,20260822,cond_plain,5,1,0,0,0.351142917,0.001842584,0.352485150,0.349048208,0.352613083,0.005076,0.351121000,0.001806000,0.352441800,3412897792,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.44,1.28,0.017269,0.350172403
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,cond,quiet,20260822,cond_structural,5,1,0,0,4.431523291,0.005705417,4.435840400,4.420203667,4.436349500,0.001822,4.430925000,0.002180000,4.433964400,3412897792,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.44,1.28,0.017269,4.419275128
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,marg,quiet,20260822,marg_plain,5,1,0,0,0.353166959,0.002315834,0.355674650,0.350129584,0.356013000,0.008330,0.353150000,0.002333000,0.355640400,4374667264,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.28,1.35,0.017182,0.353975888
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,marg,quiet,20260822,marg_structural,5,1,0,0,5.367050875,0.014708042,5.405023550,5.354611209,5.425976833,0.006648,5.366493000,0.009144000,5.384959800,4374667264,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.28,1.35,0.017182,5.379344101
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,primitives,quiet,20260822,backward_sample,5,1,0,0,0.117986250,0.000591459,0.118752242,0.117880334,0.118938375,0.004484,0.117982000,0.000590000,0.118748000,1793150976,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.51,1.39,0.017224,0.117963559
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.315926666,0.002490458,0.317064434,0.313550042,0.317352834,0.006018,0.315872000,0.002457000,0.317015800,1793150976,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.51,1.39,0.017224,0.315865908
J/N16_J768_K10_A20_D12_full_s20260822,J,J_768,16,768,10,20,3,12,full,primitives,quiet,20260822,forward_batched,5,1,0,0,0.193284625,0.002557791,0.196842025,0.192496958,0.197597875,0.013195,0.193273000,0.002534000,0.196822800,1793150976,121840,1218400,12288,122880,2445600,0.247368,4.7000,1.51,1.39,0.017224,0.193247453
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,0.530992667,0.006510395,0.536524392,0.528625792,0.535367250,0.006348,0.530987000,0.006489000,0.536458200,156934144,14320,143200,1536,15360,295200,0.247368,4.7000,1.35,1.29,0.017203,0.531538636
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000250792,0.000009646,0.000258650,0.000247250,0.000255167,0.015784,0.000250000,0.000010000,0.000258000,156934144,14320,143200,1536,15360,295200,0.247368,4.7000,1.35,1.29,0.017203,0.000251050
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.038225583,0.000307291,0.038566808,0.038035542,0.038338458,0.003962,0.038220000,0.000303500,0.038539600,244060160,14320,143200,1536,15360,295200,0.247368,4.7000,1.51,1.40,0.017194,0.038286307
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.575542791,0.008233104,0.582907025,0.569445834,0.577896625,0.007342,0.575528000,0.008240000,0.582885400,244060160,14320,143200,1536,15360,295200,0.247368,4.7000,1.51,1.40,0.017194,0.576457086
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.037813291,0.000362021,0.038207466,0.037551375,0.037919917,0.004873,0.037814000,0.000359000,0.038203400,248778752,14320,143200,1536,15360,295200,0.247368,4.7000,1.34,1.35,0.017226,0.037802270
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.600405792,0.007921062,0.607426709,0.596695792,0.605467446,0.007305,0.600383000,0.007930000,0.607369400,248778752,14320,143200,1536,15360,295200,0.247368,4.7000,1.34,1.35,0.017226,0.600230804
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.013666291,0.000092854,0.013733242,0.013628250,0.013690417,0.002274,0.013666000,0.000093000,0.013732200,165662720,14320,143200,1536,15360,295200,0.247368,4.7000,1.51,1.51,0.017204,0.013679514
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.022514375,0.000187062,0.022612717,0.022409167,0.022548250,0.003089,0.022512000,0.000187500,0.022593000,165662720,14320,143200,1536,15360,295200,0.247368,4.7000,1.51,1.51,0.017204,0.022536159
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.008824416,0.000106854,0.008929209,0.008769917,0.008869208,0.005626,0.008825000,0.000107500,0.008919200,165662720,14320,143200,1536,15360,295200,0.247368,4.7000,1.51,1.51,0.017204,0.008832954
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,1.341138417,0.010791500,1.347436292,1.334196334,1.345355208,0.004160,1.341064000,0.010804500,1.347339800,243871744,38880,388800,4096,40960,795200,0.247368,4.7000,1.38,1.44,0.017208,1.342188998
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000255208,0.000008333,0.000270759,0.000250709,0.000259750,0.017713,0.000255000,0.000009000,0.000270200,243871744,38880,388800,4096,40960,795200,0.247368,4.7000,1.38,1.44,0.017208,0.000255408
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.082190916,0.001411771,0.082466508,0.080903041,0.082303333,0.008519,0.082189000,0.001407500,0.082450800,488509440,38880,388800,4096,40960,795200,0.247368,4.7000,1.40,1.35,0.017193,0.082326271
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,1.387582084,0.009256396,1.397258600,1.385797167,1.395094833,0.003350,1.387522000,0.009169000,1.397120600,488509440,38880,388800,4096,40960,795200,0.247368,4.7000,1.40,1.35,0.017193,1.389867204
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.080839041,0.000525521,0.081479475,0.080670917,0.081431750,0.004706,0.080839000,0.000530500,0.081477600,572833792,38880,388800,4096,40960,795200,0.247368,4.7000,1.41,1.38,0.017182,0.081020077
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,1.470252000,0.008613187,1.476816958,1.465649750,1.472327639,0.002271,1.470202000,0.008585500,1.476735400,572833792,38880,388800,4096,40960,795200,0.247368,4.7000,1.41,1.38,0.017182,1.473544569
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.037497166,0.000322166,0.037673450,0.037289250,0.037622625,0.004445,0.037479000,0.000322500,0.037670000,278212608,38880,388800,4096,40960,795200,0.247368,4.7000,1.44,1.48,0.017211,0.037518727
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.059205667,0.000603667,0.059942675,0.059039958,0.059637375,0.005045,0.059201000,0.000597000,0.059928600,278212608,38880,388800,4096,40960,795200,0.247368,4.7000,1.44,1.48,0.017211,0.059239711
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.021708375,0.000138938,0.021904883,0.021606916,0.021757666,0.003472,0.021708000,0.000138500,0.021892400,278212608,38880,388800,4096,40960,795200,0.247368,4.7000,1.44,1.48,0.017211,0.021720857
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,2.652363041,0.013695541,2.661651750,2.640377125,2.656299250,0.003001,2.652150000,0.013758000,2.661541000,306974720,38880,777600,4096,81920,2409600,0.259605,4.9325,1.72,1.85,0.017208,2.654421487
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000424083,0.000014396,0.000467391,0.000422667,0.000440000,0.020436,0.000423000,0.000015500,0.000466600,306974720,38880,777600,4096,81920,2409600,0.259605,4.9325,1.72,1.85,0.017208,0.000424412
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.141902125,0.002181813,0.143801233,0.140708208,0.143003500,0.008088,0.141894000,0.002164500,0.143797000,861614080,38880,777600,4096,81920,2409600,0.259605,4.9325,1.72,1.64,0.017188,0.142175086
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,2.844218125,0.026281917,2.866370658,2.822721333,2.852811167,0.005290,2.844044000,0.026260500,2.866204200,861614080,38880,777600,4096,81920,2409600,0.259605,4.9325,1.72,1.64,0.017188,2.849689233
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.142639000,0.001395396,0.143745383,0.141804292,0.142932709,0.003955,0.142633000,0.001395500,0.143720800,916463616,38880,777600,4096,81920,2409600,0.259605,4.9325,1.68,1.72,0.017209,0.142736908
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,2.917596417,0.006179520,2.926256792,2.914484208,2.919119500,0.000794,2.917363000,0.006146500,2.926000200,916463616,38880,777600,4096,81920,2409600,0.259605,4.9325,1.68,1.72,0.017209,2.919599076
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.071871875,0.001014437,0.072489450,0.071270167,0.072258958,0.006879,0.071861000,0.001005000,0.072471600,384438272,38880,777600,4096,81920,2409600,0.259605,4.9325,1.85,1.72,0.017281,0.071621731
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.112087333,0.000951167,0.112970067,0.111862500,0.112822291,0.004281,0.112068000,0.000944000,0.112954000,384438272,38880,777600,4096,81920,2409600,0.259605,4.9325,1.85,1.72,0.017281,0.111697223
K/N32_J128_K20_A20_D12_full_s20260822,K,K_20,32,128,20,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.040407833,0.000507771,0.041314675,0.040352000,0.040893625,0.006702,0.040404000,0.000518500,0.041291600,384438272,38880,777600,4096,81920,2409600,0.259605,4.9325,1.85,1.72,0.017281,0.040267197
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,0.414326916,0.002371583,0.417226891,0.413367791,0.415931416,0.003094,0.414179000,0.002387000,0.417054800,207355904,38880,116640,4096,12288,152544,0.215789,4.1000,2.25,2.06,0.017248,0.413670857
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000147750,0.000013521,0.000156633,0.000138459,0.000151958,0.045682,0.000146000,0.000013500,0.000155400,207355904,38880,116640,4096,12288,152544,0.215789,4.1000,2.25,2.06,0.017248,0.000147516
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.038308083,0.000972000,0.039234433,0.037972208,0.038878417,0.011828,0.038308000,0.000941500,0.039141400,284917760,38880,116640,4096,12288,152544,0.215789,4.1000,2.06,2.12,0.017235,0.038277939
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.441453125,0.001794458,0.443762808,0.440679417,0.441985625,0.001479,0.441248000,0.001829500,0.443628000,284917760,38880,116640,4096,12288,152544,0.215789,4.1000,2.06,2.12,0.017235,0.441105755
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.038518125,0.000301062,0.038955950,0.038357542,0.038628916,0.003523,0.038515000,0.000301000,0.038939600,282066944,38880,116640,4096,12288,152544,0.215789,4.1000,2.12,1.95,0.017222,0.038516122
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.486695083,0.003047541,0.490066516,0.484659042,0.488193583,0.003631,0.486534000,0.003061500,0.489841000,282066944,38880,116640,4096,12288,152544,0.215789,4.1000,2.12,1.95,0.017222,0.486669776
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.015561459,0.000187916,0.015830175,0.015541125,0.015735458,0.006244,0.015561000,0.000164500,0.015828400,197107712,38880,116640,4096,12288,152544,0.215789,4.1000,2.06,2.06,0.017220,0.015562080
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.026687959,0.000328208,0.027137742,0.026580833,0.026906833,0.006108,0.026687000,0.000337500,0.027113000,197107712,38880,116640,4096,12288,152544,0.215789,4.1000,2.06,2.06,0.017220,0.026689024
K/N32_J128_K3_A20_D12_full_s20260822,K,K_3,32,128,3,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.010713791,0.000148875,0.011024383,0.010687583,0.010863458,0.008208,0.010714000,0.000149500,0.010991000,197107712,38880,116640,4096,12288,152544,0.215789,4.1000,2.06,2.06,0.017220,0.010714219
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,build,quiet,20260822,emission_build,5,1,0,0,5.361521833,0.019156541,5.401304033,5.341796500,5.417930750,0.007100,5.360870000,0.019107000,5.400895200,428281856,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.56,1.56,0.017201,5.367788415
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,build,quiet,20260822,emission_cache_hit,5,1,0,0,0.000790000,0.000016126,0.000822383,0.000766083,0.000841083,0.047468,0.000789000,0.000016000,0.000821600,428281856,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.56,1.56,0.017201,0.000790923
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,cond,quiet,20260822,cond_plain,5,1,0,0,0.255303958,0.001050791,0.256728392,0.253718459,0.256996209,0.006419,0.255261000,0.001074000,0.256715000,1452199936,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.47,1.33,0.017188,0.255790727
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,cond,quiet,20260822,cond_structural,5,1,0,0,5.513756625,0.071664416,5.570420375,5.467051292,5.571539041,0.009475,5.513405000,0.071521000,5.570010200,1452199936,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.47,1.33,0.017188,5.524269300
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,marg,quiet,20260822,marg_plain,5,1,0,0,0.262959916,0.002148916,0.264483350,0.260520542,0.264654084,0.007860,0.262949000,0.002135000,0.264443000,1535213568,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.33,1.18,0.017267,0.262266024
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,marg,quiet,20260822,marg_structural,5,1,0,0,5.669965750,0.064502250,5.715688575,5.632270125,5.719255458,0.007671,5.669627000,0.064310000,5.715324400,1535213568,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.33,1.18,0.017267,5.655003991
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,primitives,quiet,20260822,backward_sample,5,1,0,0,0.130173750,0.001561543,0.132087484,0.129836750,0.132409250,0.009881,0.130163000,0.001545000,0.132055800,591360000,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.56,1.47,0.017309,0.129510228
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.211989750,0.000125125,0.212422875,0.211781208,0.212650625,0.002051,0.211977000,0.000103000,0.212377000,591360000,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.56,1.47,0.017309,0.210909196
K/N32_J128_K40_A20_D12_full_s20260822,K,K_40,32,128,40,20,3,12,full,primitives,quiet,20260822,forward_batched,5,1,0,0,0.080275208,0.001013666,0.081377733,0.079796958,0.081578417,0.011096,0.080275000,0.001012000,0.081377800,591360000,38880,1555200,4096,163840,8096000,0.260855,4.9562,1.56,1.47,0.017309,0.079866029
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,0.654505708,0.003012521,0.656168966,0.651564833,0.655037416,0.002653,0.654432000,0.003035500,0.656112200,218312704,38880,194400,4096,20480,295200,0.224211,4.2600,1.56,1.58,0.017196,0.655462793
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000175541,0.000013312,0.000188891,0.000169834,0.000184541,0.041890,0.000175000,0.000013500,0.000188400,218312704,38880,194400,4096,20480,295200,0.224211,4.2600,1.56,1.58,0.017196,0.000175798
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.050967583,0.000664063,0.051511441,0.050503708,0.051131727,0.006161,0.050965000,0.000664500,0.051501600,354803712,38880,194400,4096,20480,295200,0.224211,4.2600,1.91,1.79,0.017203,0.051020727
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.756072125,0.003500042,0.759965150,0.755382708,0.758706375,0.002198,0.755990000,0.003463500,0.759924800,354803712,38880,194400,4096,20480,295200,0.224211,4.2600,1.91,1.79,0.017203,0.756860476
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.050152209,0.000669479,0.051110150,0.050017750,0.050557083,0.005377,0.050153000,0.000656500,0.051080400,342700032,38880,194400,4096,20480,295200,0.224211,4.2600,1.79,1.56,0.017217,0.050164894
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.765781208,0.005873312,0.770842542,0.764035958,0.769419959,0.003515,0.765679000,0.005834500,0.770772800,342700032,38880,194400,4096,20480,295200,0.224211,4.2600,1.79,1.56,0.017217,0.765974893
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.022043959,0.000314291,0.022197491,0.021852273,0.022110042,0.005847,0.022044000,0.000311500,0.022183600,226750464,38880,194400,4096,20480,295200,0.224211,4.2600,1.99,1.91,0.017203,0.022067585
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.035907334,0.000211854,0.036248458,0.035853375,0.036039458,0.002591,0.035905000,0.000211000,0.036244400,226750464,38880,194400,4096,20480,295200,0.224211,4.2600,1.99,1.91,0.017203,0.035945819
K/N32_J128_K5_A20_D12_full_s20260822,K,K_5,32,128,5,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.013985708,0.000504292,0.014457742,0.013840833,0.014358458,0.018505,0.013986000,0.000504000,0.014457400,226750464,38880,194400,4096,20480,295200,0.224211,4.2600,1.99,1.91,0.017203,0.014000698
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,build,quiet,20260822,emission_build,5,1,0,0,11.003564750,0.054939208,11.064718508,10.980715875,11.073619875,0.004222,11.002844000,0.055189000,11.063509000,659841024,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.78,1.29,0.017318,10.941840585
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,build,quiet,20260822,emission_cache_hit,5,1,0,0,0.001446834,0.000012500,0.001494850,0.001428500,0.001522500,0.032485,0.001446000,0.000013000,0.001493400,659841024,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.78,1.29,0.017318,0.001438718
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,cond,quiet,20260822,cond_plain,5,1,0,0,0.518258000,0.002943084,0.518850242,0.514900042,0.519052375,0.004006,0.518240000,0.002912000,0.518805200,2485919744,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.34,1.61,0.017206,0.518719233
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,cond,quiet,20260822,cond_structural,5,1,0,0,11.022610167,0.018177750,11.043184759,11.014452958,11.049051209,0.001569,11.021708000,0.018406000,11.042448800,2485919744,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.34,1.61,0.017206,11.032419942
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,marg,quiet,20260822,marg_plain,5,1,0,0,0.534165750,0.008910166,0.536417467,0.524171458,0.536938584,0.011951,0.534139000,0.008927000,0.536357800,2438053888,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.61,1.78,0.017209,0.534537593
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,marg,quiet,20260822,marg_structural,5,1,0,0,11.289633875,0.032730917,11.320369875,11.221768000,11.331331125,0.004852,11.288950000,0.032911000,11.319704400,2438053888,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.61,1.78,0.017209,11.297492796
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,primitives,quiet,20260822,backward_sample,5,1,0,0,0.253075333,0.001966084,0.255051383,0.251884167,0.255173333,0.006498,0.253061000,0.001936000,0.255027000,987672576,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.39,1.34,0.017237,0.252834618
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.454932125,0.003308375,0.456893392,0.449272583,0.457114209,0.008618,0.454916000,0.003287000,0.456848200,987672576,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.39,1.34,0.017237,0.454499412
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,primitives,quiet,20260822,forward_batched,5,1,0,0,0.202223042,0.001854167,0.203079275,0.197345500,0.203200208,0.014476,0.202223000,0.001860000,0.203064200,987672576,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.39,1.34,0.017237,0.202030695
