config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,rep_index,wall_seconds,cpu_seconds
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_plain,11,0.037727833,0.037723000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_plain,12,0.037574000,0.037570000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_plain,13,0.037919917,0.037913000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_plain,14,0.038544417,0.038544000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,0,0.605801709,0.605791000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,1,0.598722667,0.598704000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,2,0.603123041,0.603076000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,3,0.599515458,0.599447000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,4,0.595318500,0.595300000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,5,0.596695792,0.596650000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,6,0.595236583,0.595235000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,7,0.599442750,0.599385000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,8,0.609958542,0.609929000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,9,0.607630625,0.607559000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,10,0.605458875,0.605423000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,11,0.596548916,0.596491000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,12,0.603686291,0.603669000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,13,0.607120834,0.607085000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,marg,quiet,20260822,marg_structural,14,0.600405792,0.600383000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,0,0.013681083,0.013682000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,1,0.013793000,0.013793000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,2,0.013748875,0.013747000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,3,0.013663042,0.013662000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,4,0.013666291,0.013666000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,5,0.013628250,0.013628000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,6,0.013690417,0.013690000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,7,0.013709792,0.013710000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,8,0.013497208,0.013496000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,9,0.013557542,0.013558000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,10,0.013641959,0.013641000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,11,0.013679791,0.013679000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,12,0.013522292,0.013522000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,13,0.013670041,0.013670000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,backward_sample,14,0.013535375,0.013535000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,0,0.022720750,0.022721000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,1,0.022569083,0.022569000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,2,0.022409167,0.022408000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,3,0.022457292,0.022457000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,4,0.022334042,0.022333000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,5,0.022514375,0.022514000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,6,0.022548250,0.022547000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,7,0.022439083,0.022439000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,8,0.022630334,0.022607000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,9,0.022320958,0.022320000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,10,0.022514708,0.022512000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,11,0.022586292,0.022572000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,12,0.022305250,0.022305000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,13,0.022518708,0.022518000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,14,0.022193458,0.022180000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,0,0.006143292,0.006144000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,1,0.008800083,0.008799000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,2,0.008824708,0.008825000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,3,0.008824416,0.008825000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,4,0.008942459,0.008926000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,5,0.008869208,0.008869000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,6,0.008866375,0.008865000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,7,0.009118375,0.009117000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,8,0.008769917,0.008769000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,9,0.008777833,0.008778000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,10,0.008765292,0.008764000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,11,0.008707708,0.008707000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,12,0.008752625,0.008753000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,13,0.008909334,0.008909000
J/N16_J96_K10_A20_D12_full_s20260822,J,J_96,16,96,10,20,3,12,full,primitives,quiet,20260822,forward_batched,14,0.008879709,0.008879000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,0,1.321830042,1.321758000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,1,1.343316125,1.343245000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,2,1.341138417,1.341064000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,3,1.348381292,1.348257000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,4,1.335923208,1.335912000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,5,1.346018791,1.345964000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,6,1.348544750,1.348382000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,7,1.344860042,1.344776000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,8,1.343399750,1.343297000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,9,1.334196334,1.334135000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,10,1.345355208,1.345279000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,11,1.338010042,1.337923000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,12,1.325997166,1.325926000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,13,1.334435917,1.334311000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_build,14,1.322337333,1.322242000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,0,0.000307667,0.000308000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,1,0.000257000,0.000255000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,2,0.000255208,0.000255000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,3,0.000250709,0.000250000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,4,0.000254125,0.000253000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,5,0.000259750,0.000259000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,6,0.000258250,0.000259000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,7,0.000253167,0.000253000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,8,0.000277709,0.000277000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,9,0.000260334,0.000260000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,10,0.000250417,0.000250000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,11,0.000256125,0.000255000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,12,0.000249833,0.000249000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,13,0.000250625,0.000250000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,14,0.000240708,0.000241000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,0,0.072551834,0.072538000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,1,0.082533875,0.082510000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,2,0.080903041,0.080902000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,3,0.082257125,0.082252000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,4,0.080754167,0.080754000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,5,0.082271500,0.082239000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,6,0.080875208,0.080876000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,7,0.082303333,0.082299000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,8,0.082555000,0.082534000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,9,0.082360209,0.082355000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,10,0.080936958,0.080937000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,11,0.081157125,0.081156000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,12,0.082365458,0.082362000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,13,0.082190916,0.082189000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,14,0.081143208,0.081143000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,0,1.385797167,1.385788000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,1,1.411666459,1.411507000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,2,1.397974750,1.397889000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,3,1.388445459,1.388362000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,4,1.385701166,1.385658000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,5,1.395094833,1.394991000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,6,1.395980375,1.395813000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,7,1.384873250,1.384764000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,8,1.386765250,1.386678000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,9,1.375314708,1.375232000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,10,1.387001166,1.386915000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,11,1.396184375,1.395968000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,12,1.387027792,1.386898000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,13,1.387582084,1.387522000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,14,1.393149834,1.393104000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,0,0.071737542,0.071718000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,1,0.081435000,0.081435000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,2,0.080839041,0.080839000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,3,0.080891916,0.080892000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,4,0.081041250,0.081041000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,5,0.080282458,0.080282000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,6,0.080808250,0.080803000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,7,0.081509125,0.081506000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,8,0.080670917,0.080665000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,9,0.079898875,0.079900000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,10,0.080768875,0.080762000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,11,0.080792625,0.080793000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,12,0.081431750,0.081429000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,13,0.081059084,0.081059000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,14,0.081793250,0.081789000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,0,1.475641583,1.475503000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,1,1.478368875,1.478307000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,2,1.470252000,1.470202000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,3,1.477244041,1.477191000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,4,1.472242666,1.472133000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,5,1.467494791,1.467417000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,6,1.472055875,1.471975000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,7,1.469748417,1.469715000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,8,1.464197125,1.464113000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,9,1.465008125,1.464930000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,10,1.476176334,1.476052000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,11,1.461362333,1.461300000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,12,1.470694834,1.470645000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,13,1.464728541,1.464610000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,14,1.465649750,1.465535000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,0,0.037435416,0.037436000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,1,0.037652875,0.037652000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,2,0.037753833,0.037753000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,3,0.037687167,0.037682000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,4,0.037560458,0.037530000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,5,0.037497166,0.037479000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,6,0.037577500,0.037556000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,7,0.037583458,0.037583000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,8,0.036947667,0.036948000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,9,0.037272500,0.037272000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,10,0.037141917,0.037142000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,11,0.037294541,0.037294000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,12,0.037622625,0.037622000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,13,0.037289250,0.037288000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,14,0.037029292,0.037028000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,0,0.058853375,0.058853000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,1,0.060116417,0.060114000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,2,0.059692500,0.059684000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,3,0.059130166,0.059131000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,4,0.059713375,0.059697000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,5,0.058887500,0.058888000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,6,0.059637375,0.059634000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,7,0.059039958,0.059040000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,8,0.059205667,0.059201000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,9,0.059085000,0.059085000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,10,0.059261334,0.059250000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,11,0.060095542,0.060083000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,12,0.059082583,0.059084000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,13,0.059508208,0.059508000
K/N32_J128_K10_A20_D12_full_s20260822,K,K_10,32,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,14,0.058885250,0.058885000
